timestamp,v0,v1,X,Y,Z,result
1,43616.81069,43614.76273,20459.71342,-5227.380748,-38121.31952,normal
1,43616.79697,43614.7371,20244.28231,-5201.710732,-38239.42018,normal
1,43616.78561,43614.71051,20029.42507,-5184.395076,-38354.52515,normal
1,43616.77578,43614.68312,19814.19305,-5172.655729,-38467.56048,normal
1,43616.76603,43614.65529,19597.96196,-5161.782275,-38579.49618,normal
1,43616.75463,43614.62747,19380.70129,-5146.299836,-38691.06207,normal
1,43616.74033,43614.60032,19162.96132,-5121.871395,-38802.52059,normal
1,43616.72301,43614.57428,18945.64857,-5087.389598,-38913.53979,normal
1,43616.704,43614.5494,18729.63244,-5046.39636,-39023.22624,normal
1,43616.68551,43614.5252,18515.40271,-5007.149892,-39130.29705,normal
1,43616.66949,43614.50083,18302.83247,-4981.084824,-39233.38151,normal
1,43616.65659,43614.47552,18091.1339,-4979.836035,-39331.40325,normal
1,43616.64572,43614.44903,17878.96179,-5011.804423,-39423.93956,normal
1,43616.63445,43614.42185,17664.67108,-5079.645972,-39511.394,normal
1,43616.62015,43614.39474,17446.63001,-5179.627788,-39594.9225,normal
1,43616.60123,43614.36817,17223.57405,-5303.280858,-39676.06227,normal
1,43616.57773,43614.34189,16994.8831,-5440.760437,-39756.19136,normal
1,43616.55119,43614.31496,16760.74615,-5584.62651,-39835.98512,normal
1,43616.52362,43614.28625,16522.10562,-5732.634547,-39915.07171,normal
1,43616.49668,43614.25519,16280.42506,-5888.303405,-39992.0451,normal
1,43616.471,43614.22235,16037.30734,-6058.851498,-40064.91679,normal
1,43616.44627,43614.18919,15794.12203,-6251.432926,-40131.82741,normal
1,43616.42172,43614.15745,15551.73694,-6469.335101,-40191.75354,normal
1,43616.39671,43614.12819,15310.47709,-6709.817216,-40244.88939,normal
1,43616.37109,43614.10116,15070.25471,-6964.468692,-40292.57379,normal
1,43616.34527,43614.07481,14830.86226,-7221.967787,-40336.74708,normal
1,43616.31984,43614.04693,14592.30961,-7472.179258,-40379.1235,normal
1,43616.29502,43614.01561,14355.14711,-7709.952816,-40420.37112,normal
1,43616.27058,43613.98027,14120.62056,-7936.798029,-40459.73473,normal
1,43616.24583,43613.94197,13890.54671,-8159.574883,-40495.32421,normal
1,43616.21989,43613.90287,13666.85865,-8386.77646,-40524.98069,normal
1,43616.19198,43613.86521,13450.89722,-8624.309132,-40547.31617,normal
1,43616.16178,43613.83021,13242.71619,-8872.782424,-40562.42848,normal
1,43616.12948,43613.79753,13040.72111,-9127.819026,-40571.88089,normal
1,43616.09579,43613.76557,12841.90603,-9383.025828,-40577.96103,normal
1,43616.06182,43613.73256,12642.70498,-9633.670509,-40582.65408,normal
1,43616.02874,43613.69743,12440.19705,-9879.023074,-40586.8538,normal
1,43615.99751,43613.66037,12233.18619,-10122.14064,-40590.16547,normal
1,43615.96853,43613.62262,12022.74944,-10367.63494,-40591.2536,normal
1,43615.94142,43613.58567,11812.02784,-10619.22276,-40588.39689,normal
1,43615.91514,43613.55052,11605.3581,-10878.54666,-40579.91993,normal
1,43615.88827,43613.51734,11407.06838,-11145.52189,-40564.42969,normal
1,43615.85942,43613.48527,11220.41262,-11419.3645,-40540.96352,normal
1,43615.82766,43613.45302,11046.945,-11698.73533,-40509.32257,normal
1,43615.79277,43613.41933,10886.56059,-11980.71715,-40470.49844,normal
1,43615.75516,43613.38325,10738.01554,-12259.62767,-40426.88768,normal
1,43615.71567,43613.34436,10599.66842,-12527.18111,-40381.92472,normal
1,43615.6754,43613.30302,10470.0475,-12774.60756,-40339.13513,normal
1,43615.63533,43613.26015,10348.0509,-12995.94888,-40300.97338,normal
1,43615.59616,43613.21699,10232.77684,-13190.86842,-40267.98877,normal
1,43615.55823,43613.17483,10123.21795,-13365.29187,-40238.7379,normal
1,43615.52158,43613.13457,10018.12524,-13529.58357,-40210.39909,normal
1,43615.4861,43613.09646,9916.188551,-13695.53208,-40179.62262,normal
1,43615.45156,43613.06005,9816.430918,-13873.67556,-40143.18115,normal
1,43615.41786,43613.02446,9718.539773,-14071.9674,-40098.24275,normal
1,43615.38478,43612.98863,9622.88263,-14295.56709,-40042.46221,normal
1,43615.35198,43612.95162,9530.169477,-14546.75411,-39974.23842,normal
1,43615.31881,43612.91294,9440.952845,-14824.36143,-39893.2654,normal
1,43615.2844,43612.87258,9355.294679,-15122.60331,-39801.29724,normal
1,43615.24783,43612.83102,9272.75167,-15429.90383,-39702.77217,normal
1,43615.20866,43612.78903,9192.654277,-15728.86617,-39604.83947,normal
1,43615.16711,43612.74734,9114.476496,-15998.25742,-39516.47436,normal
1,43615.12406,43612.70631,9038.123831,-16217.3573,-39446.58362,normal
1,43615.0809,43612.66583,8964.065447,-16371.77565,-39401.47583,normal
1,43615.03917,43612.62552,8893.346548,-16458.83837,-39382.48889,normal
1,43615.00015,43612.58499,8827.53174,-16490.26048,-39384.76117,normal
1,43614.96437,43612.54417,8768.531853,-16490.35955,-39397.96698,normal
1,43614.93138,43612.50358,8718.23232,-16489.234,-39409.2763,normal
1,43614.89973,43612.46406,8677.89176,-16512.8087,-39407.71871,normal
1,43614.86727,43612.42627,8647.502129,-16573.59746,-39388.24166,normal
1,43614.83176,43612.39024,8625.417258,-16666.42218,-39353.59178,normal
1,43614.7919,43612.35519,8608.561857,-16771.29793,-39313.00831,normal
1,43614.74787,43612.31987,8593.247919,-16862.62524,-39278.11616,normal
1,43614.70147,43612.28317,8576.307175,-16920.51257,-39257.89288,normal
1,43614.65557,43612.24477,8556.041689,-16939.08186,-39254.99564,normal
1,43614.61301,43612.20529,8532.583588,-16928.12256,-39265.05683,normal
1,43614.5755,43612.16597,8507.550147,-16907.9862,-39278.98657,normal
1,43614.54307,43612.12805,8483.179434,-16900.57692,-39287.00627,normal
1,43614.5141,43612.09202,8461.413002,-16920.85076,-39282.43398,normal
1,43614.48598,43612.0573,8443.252481,-16972.25451,-39263.71679,normal
1,43614.45606,43612.02251,8428.625407,-17047.1788,-39234.22545,normal
1,43614.42232,43611.9859,8416.615203,-17131.39277,-39200.3005,normal
1,43614.38395,43611.94624,8405.876236,-17209.95914,-39168.64088,normal
1,43614.3415,43611.9035,8394.976284,-17272.18673,-39144.12031,normal
1,43614.29662,43611.85891,8382.616043,-17314.08922,-39128.69012,normal
1,43614.25156,43611.81454,8367.723723,-17338.26852,-39121.40811,normal
1,43614.20843,43611.77263,8349.567271,-17351.7693,-39119.34408,normal
1,43614.16844,43611.73462,8327.90498,-17362.87467,-39118.94372,normal
1,43614.13158,43611.70058,8303.170498,-17378.16576,-39117.27267,normal
1,43614.09659,43611.6692,8276.528534,-17400.75022,-39112.77615,normal
1,43614.06168,43611.63837,8249.741324,-17430.16258,-39105.33163,normal
1,43614.02536,43611.60604,8224.804428,-17463.91217,-39095.62168,normal
1,43613.98711,43611.57107,8203.461887,-17499.6572,-39084.27058,normal
1,43613.94763,43611.53366,8186.768654,-17536.76976,-39071.26489,normal
1,43613.90852,43611.49509,8174.851751,-17576.26417,-39056.07697,normal
1,43613.87149,43611.45707,8166.962022,-17619.11174,-39038.43944,normal
1,43613.83754,43611.42088,8161.764431,-17664.06895,-39019.26089,normal
1,43613.80646,43611.38682,8157.793685,-17706.45368,-39001.04818,normal
1,43613.7769,43611.35409,8153.913142,-17739.0883,-38987.33228,normal
1,43613.74708,43611.32148,8149.600089,-17755.11362,-38981.30626,normal
1,43613.71569,43611.28799,8144.964618,-17751.1509,-38984.39741,normal
1,43613.68238,43611.25344,8140.483896,-17728.958,-38995.61129,normal
1,43613.64787,43611.21849,8136.601456,-17694.78897,-39011.9531,normal
1,43613.61351,43611.18426,8133.362535,-17656.9001,-39029.66186,normal
1,43613.58061,43611.15165,8130.29213,-17622.6823,-39045.53449,normal
1,43613.54984,43611.12085,8126.53194,-17596.72201,-39057.75351,normal
1,43613.52098,43611.09127,8121.149994,-17580.0944,-39066.11337,normal
1,43613.49305,43611.06177,8113.393888,-17570.49708,-39071.87667,normal
1,43613.46464,43611.03114,8102.793125,-17562.85399,-39077.45578,normal
1,43613.43435,43610.9986,8089.087173,-17550.45127,-39085.90122,normal
1,43613.40129,43610.96395,8072.175577,-17526.99044,-39099.98876,normal
1,43613.36536,43610.92758,8052.189833,-17489.63677,-39120.85642,normal
1,43613.32736,43610.89033,8029.717617,-17441.90141,-39146.70608,normal
1,43613.28881,43610.85319,8005.980501,-17394.54951,-39172.40989,normal
1,43613.25138,43610.8169,7982.76414,-17363.10672,-39190.67701,normal
1,43613.21617,43610.78174,7962.032029,-17362.41764,-39194.56792,normal
1,43613.18312,43610.74738,7945.342181,-17400.63795,-39180.2592,normal
1,43613.15106,43610.71302,7933.351852,-17475.53171,-39148.74139,normal
1,43613.11808,43610.67775,7925.641451,-17575.04763,-39105.54357,normal
1,43613.08247,43610.64097,7920.980241,-17681.85126,-39058.63884,normal
1,43613.04361,43610.60278,7917.823622,-17779.47657,-39015.61932,normal
1,43613.00217,43610.56392,7914.81744,-17857.25305,-38981.43797,normal
1,43612.95992,43610.52555,7911.048707,-17912.19504,-38957.55424,normal
1,43612.91908,43610.48857,7905.992032,-17947.61526,-38942.58452,normal
1,43612.88137,43610.45331,7899.282965,-17969.93863,-38933.75908,normal
1,43612.84759,43610.41936,7890.551193,-17985.76273,-38928.23606,normal
1,43612.81734,43610.38592,7879.464877,-18000.41715,-38923.69798,normal
1,43612.78942,43610.3524,7865.964674,-18018.2146,-38918.16482,normal
1,43612.76225,43610.31887,7850.523609,-18043.39364,-38909.52586,normal
1,43612.73435,43610.28597,7834.193352,-18080.30112,-38895.49211,normal
1,43612.70472,43610.25446,7818.351074,-18132.21947,-38874.2393,normal
1,43612.6731,43610.22456,7804.167561,-18199.17808,-38845.55935,normal
1,43612.63997,43610.19562,7792.071189,-18276.11315,-38811.81918,normal
1,43612.60621,43610.16625,7781.423646,-18352.82154,-38778.01308,normal
1,43612.57261,43610.13492,7770.628621,-18416.47133,-38750.52147,normal
1,43612.53942,43610.10092,7757.607544,-18455.94425,-38734.95643,normal
1,43612.5062,43610.06472,7740.485869,-18465.96727,-38734.08922,normal
1,43612.47209,43610.02783,7718.218596,-18449.22592,-38746.75925,normal
1,43612.43657,43609.99217,7690.936792,-18415.39241,-38768.30218,normal
1,43612.4001,43609.95919,7659.911461,-18377.4879,-38792.30175,normal
1,43612.36424,43609.9293,7627.185693,-18347.18905,-38812.8825,normal
1,43612.33099,43609.90171,7595.064299,-18331.11217,-38826.54771,normal
1,43612.30177,43609.87485,7565.628465,-18329.38382,-38832.91951,normal
1,43612.27651,43609.84704,7540.433025,-18336.67056,-38834.28159,normal
1,43612.25353,43609.8171,7520.434408,-18344.88045,-38834.29655,normal
1,43612.23008,43609.78486,7506.125644,-18346.42491,-38836.43327,normal
1,43612.20352,43609.75102,7497.739466,-18336.90627,-38842.66873,normal
1,43612.17237,43609.71674,7495.413475,-18316.43459,-38852.85846,normal
1,43612.13687,43609.68305,7499.215383,-18289.27872,-38864.92336,normal
1,43612.09867,43609.65034,7509.040577,-18262.09251,-38875.7276,normal
1,43612.06011,43609.61824,7524.437237,-18241.33541,-38882.33632,normal
1,43612.02326,43609.58596,7544.48702,-18230.96986,-38883.10969,normal
1,43611.98941,43609.55288,7567.849794,-18231.50327,-38878.11892,normal
1,43611.95872,43609.5189,7592.956713,-18240.58184,-38868.80823,normal
1,43611.93047,43609.48447,7618.265584,-18254.65696,-38857.14912,normal
1,43611.90345,43609.45039,7642.435252,-18270.93889,-38844.69146,normal
1,43611.87648,43609.41735,7664.327404,-18288.50725,-38832.06181,normal
1,43611.84861,43609.38562,7682.830135,-18308.06371,-38819.13514,normal
1,43611.81906,43609.35498,7696.667087,-18330.66266,-38805.67772,normal
1,43611.78724,43609.32485,7704.365283,-18356.32655,-38791.99865,normal
1,43611.75261,43609.29452,7704.513462,-18383.43879,-38779.16561,normal
1,43611.71478,43609.26343,7696.249141,-18409.29166,-38768.62908,normal
1,43611.67393,43609.23132,7679.757816,-18431.5677,-38761.41709,normal
1,43611.63123,43609.19835,7656.474325,-18449.65452,-38757.48817,normal
1,43611.58893,43609.16506,7628.762479,-18464.98825,-38755.65523,normal
1,43611.54965,43609.1321,7599.136829,-18480.17603,-38754.17887,normal
1,43611.51552,43609.09994,7569.273885,-18497.32569,-38751.7599,normal
1,43611.48714,43609.06877,7539.283886,-18516.5965,-38748.3571,normal
1,43611.46305,43609.03846,7507.583226,-18535.62774,-38745.45603,normal
1,43611.44037,43609.00882,7471.515463,-18550.08819,-38745.65476,normal
1,43611.41611,43608.97975,7428.48596,-18555.10043,-38751.74664,normal
1,43611.38859,43608.95128,7377.162834,-18546.8181,-38765.74062,normal
1,43611.35807,43608.92334,7318.238792,-18523.62251,-38788.16891,normal
1,43611.32634,43608.89549,7254.472496,-18486.75713,-38817.81211,normal
1,43611.29563,43608.8669,7190.007336,-18440.47138,-38851.7974,normal
1,43611.2673,43608.83672,7129.300953,-18391.52014,-38886.06853,normal
1,43611.24132,43608.80457,7076.07016,-18347.92954,-38916.17901,normal
1,43611.21654,43608.77099,7032.609208,-18317.10735,-38938.30343,normal
1,43611.1915,43608.73736,6999.628292,-18303.59672,-38950.30012,normal
1,43611.16529,43608.70539,6976.538301,-18307.35184,-38952.42998,normal
1,43611.13772,43608.67633,6961.980826,-18323.51698,-38947.31949,normal
1,43611.1092,43608.65033,6954.357747,-18344.12722,-38939.0346,normal
1,43611.08021,43608.62626,6952.180018,-18361.08938,-38931.61378,normal
1,43611.05088,43608.60209,6954.170758,-18369.02598,-38927.73807,normal
1,43611.02103,43608.57576,6959.196185,-18366.68029,-38928.12324,normal
1,43610.9903,43608.54595,6966.1337,-18356.37328,-38931.83249,normal
1,43610.95848,43608.51275,6973.807954,-18342.08092,-38937.20375,normal
1,43610.92566,43608.47741,6981.061555,-18327.29478,-38942.82961,normal
1,43610.89229,43608.44182,6986.945902,-18313.85627,-38948.04333,normal
1,43610.85915,43608.40765,6990.923404,-18302.07548,-38952.80779,normal
1,43610.82718,43608.3757,6992.976397,-18291.58759,-38957.29118,normal
1,43610.79721,43608.34583,6993.582526,-18282.29199,-38961.44197,normal
1,43610.76973,43608.31718,6993.565592,-18274.53174,-38964.95193,normal
1,43610.74451,43608.28871,6993.88078,-18268.53859,-38967.563,normal
1,43610.72045,43608.25962,6995.40658,-18263.74144,-38969.42038,normal
1,43610.69577,43608.22951,6998.792054,-18258.64575,-38971.13546,normal
1,43610.66855,43608.19843,7004.351986,-18251.43868,-38973.50492,normal
1,43610.63739,43608.16673,7012.010161,-18240.98322,-38977.04938,normal
1,43610.60202,43608.13482,7021.299631,-18227.6113,-38981.65423,normal
1,43610.56353,43608.10294,7031.419,-18213.24328,-38986.52429,normal
1,43610.52394,43608.07105,7041.356482,-18200.7058,-38990.50016,normal
1,43610.48545,43608.03878,7050.081387,-18192.58439,-38992.5691,normal
1,43610.44963,43608.00552,7056.756284,-18190.13796,-38992.32816,normal
1,43610.41689,43607.97074,7060.894838,-18192.85332,-38990.14676,normal
1,43610.38658,43607.9343,7062.4191,-18198.89586,-38986.92421,normal
1,43610.35752,43607.89676,7061.596714,-18206.38307,-38983.49053,normal
1,43610.32868,43607.85927,7058.886437,-18214.89396,-38979.92939,normal
1,43610.29947,43607.82328,7054.704509,-18226.27021,-38975.26297,normal
1,43610.26963,43607.78999,7049.223387,-18244.09085,-38967.7581,normal
1,43610.23893,43607.75963,7042.260897,-18271.94822,-38955.77055,normal
1,43610.2068,43607.73128,7033.320746,-18311.1162,-38938.83568,normal
1,43610.17234,43607.70315,7021.790559,-18358.69943,-38918.48733,normal
1,43610.13488,43607.67331,7007.234112,-18407.40587,-38898.28431,normal
1,43610.09457,43607.64055,6989.65259,-18447.54882,-38882.79086,normal
1,43610.05271,43607.60497,6969.618563,-18470.72585,-38875.80817,normal
1,43610.01157,43607.56805,6948.192437,-18473.51434,-38878.66061,normal
1,43609.97369,43607.53199,6926.646636,-18459.37525,-38889.38373,normal
1,43609.94082,43607.49872,6906.098115,-18437.56061,-38903.35132,normal
1,43609.91312,43607.46897,6887.216635,-18419.31024,-38915.15293,normal
1,43609.88894,43607.44183,6870.123509,-18413.01371,-38920.89404,normal
1,43609.86544,43607.4154,6854.521996,-18420.75249,-38919.76659,normal
1,43609.83968,43607.38759,6839.990783,-18437.94815,-38914.10906,normal
1,43609.80973,43607.35731,6826.265766,-18456.03069,-38908.0527,normal
1,43609.77547,43607.32482,6813.395853,-18466.55618,-38905.53827,normal
1,43609.73844,43607.2914,6801.689975,-18464.62407,-38908.73591,normal
1,43609.7012,43607.2585,6791.533154,-18450.20894,-38917.49329,normal
1,43609.66603,43607.22686,6783.156144,-18427.16002,-38929.89072,normal
1,43609.63408,43607.19614,6776.510232,-18400.85602,-38943.38894,normal
1,43609.6049,43607.16525,6771.251896,-18375.88673,-38955.92002,normal
1,43609.5769,43607.13303,6766.821141,-18354.57808,-38966.54618,normal
1,43609.54805,43607.09896,6762.547519,-18336.67065,-38975.56232,normal
1,43609.51668,43607.06337,6757.74808,-18319.91762,-38984.17409,normal
1,43609.48214,43607.02717,6751.819363,-18301.25026,-38993.92241,normal
1,43609.44496,43606.99141,6744.334789,-18278.19465,-39006.00548,normal
1,43609.40644,43606.95666,6735.15497,-18250.12923,-39020.68805,normal
1,43609.36832,43606.92303,6724.486369,-18218.86119,-39037.04789,normal
1,43609.33221,43606.89037,6712.856556,-18188.15592,-39053.22351,normal
1,43609.29914,43606.85851,6700.987494,-18162.33375,-39067.10033,normal
1,43609.26932,43606.82732,6689.647258,-18144.75805,-39077.02693,normal
1,43609.24217,43606.79682,6679.534342,-18137.18229,-39082.11008,normal
1,43609.21661,43606.76706,6671.269953,-18140.14259,-39082.00862,normal
1,43609.19133,43606.73783,6665.413063,-18153.87662,-39076.49642,normal
1,43609.16506,43606.70865,6662.428549,-18178.79131,-39065.27054,normal
1,43609.13673,43606.67872,6662.51675,-18214.76402,-39048.3372,normal
1,43609.10567,43606.64721,6665.368333,-18259.6516,-39026.76941,normal
1,43609.07165,43606.61345,6670.022945,-18308.09443,-39003.28516,normal
1,43609.03497,43606.57725,6674.954523,-18351.81244,-38982.06469,normal
1,43608.99638,43606.53907,6678.468925,-18381.73641,-38967.65472,normal
1,43608.95704,43606.50004,6679.282696,-18391.17312,-38963.37234,normal
1,43608.91828,43606.46158,6677.048976,-18378.61021,-38969.90803,normal
1,43608.88121,43606.42506,6672.582134,-18348.94452,-38984.73715,normal
1,43608.84647,43606.3913,6667.65794,-18312.35772,-39002.71585,normal
1,43608.81409,43606.36031,6664.435479,-18281.2498,-39017.64196,normal
1,43608.78356,43606.33129,6664.73647,-18266.46023,-39024.15704,normal
1,43608.75406,43606.30292,6669.436633,-18274.08412,-39019.33315,normal
1,43608.72474,43606.27386,6678.169387,-18303.86229,-39003.45633,normal
1,43608.69492,43606.2432,6689.411438,-18349.49499,-38979.83552,normal
1,43608.6641,43606.21081,6700.909907,-18400.77784,-38953.6991,normal
1,43608.63204,43606.17726,6710.286913,-18446.87059,-38930.5393,normal
1,43608.59886,43606.14354,6715.66285,-18479.64832,-38914.4325,normal
1,43608.56517,43606.1106,6716.10782,-18496.10497,-38906.85531,normal
1,43608.53198,43606.07915,6711.788435,-18498.82911,-38906.47408,normal
1,43608.50043,43606.0494,6703.743833,-18494.26477,-38910.03825,normal
1,43608.47106,43606.02108,6693.359233,-18489.40388,-38914.04587,normal
1,43608.44341,43605.99338,6681.744772,-18488.29838,-38916.47651,normal
1,43608.41593,43605.96521,6669.270598,-18490.08883,-38917.75843,normal
1,43608.3867,43605.93538,6655.505214,-18489.58222,-38920.4592,normal
1,43608.35442,43605.90322,6639.594784,-18480.19025,-38927.80627,normal
1,43608.31924,43605.86881,6620.906346,-18457.83337,-38941.7432,normal
1,43608.28289,43605.83322,6599.602965,-18423.72614,-38961.56542,normal
1,43608.24786,43605.79821,6576.807619,-18384.27385,-38984.00217,normal
1,43608.21624,43605.76543,6554.234591,-18347.9051,-39004.81088,normal
1,43608.18863,43605.73563,6533.443977,-18320.43163,-39021.08101,normal
1,43608.16397,43605.70818,6515.08436,-18301.4657,-39032.99417,normal
1,43608.14012,43605.68141,6498.502198,-18283.86738,-39044.07396,normal
1,43608.11504,43605.65353,6481.897121,-18256.58959,-39059.76387,normal
1,43608.08766,43605.62343,6462.926677,-18209.42631,-39085.08702,normal
1,43608.05816,43605.59128,6439.473383,-18137.39065,-39122.51255,normal
1,43608.0276,43605.55843,6410.293312,-18042.89435,-39170.91531,normal
1,43607.99741,43605.52682,6375.346386,-17935.11927,-39225.90798,normal
1,43607.96862,43605.49801,6335.791572,-17827.439,-39281.1061,normal
1,43607.94164,43605.47249,6293.737012,-17734.22316,-39329.66639,normal
1,43607.91633,43605.44942,6251.843287,-17667.93136,-39365.65583,normal
1,43607.89204,43605.42703,6212.846732,-17636.99415,-39385.02832,normal
1,43607.86799,43605.40326,6179.062799,-17644.30799,-39386.31551,normal
1,43607.84342,43605.37659,6151.975872,-17686.48232,-39370.97397,normal
1,43607.81776,43605.34658,6132.017108,-17754.18818,-39343.23375,normal
1,43607.7907,43605.31401,6118.605083,-17833.70563,-39309.39565,normal
1,43607.7622,43605.28028,6110.414531,-17909.76741,-39276.52041,normal
1,43607.73237,43605.24694,6105.803191,-17969.23871,-39250.71779,normal
1,43607.70138,43605.21492,6103.182075,-18004.33387,-39235.65637,normal
1,43607.6695,43605.1842,6101.226329,-18014.18014,-39231.84504,normal
1,43607.637,43605.154,6098.860271,-18004.14711,-39236.95762,normal
1,43607.60431,43605.12318,6095.117348,-17983.24452,-39247.04661,normal
1,43607.57193,43605.09087,6089.011479,-17960.70604,-39258.11159,normal
1,43607.54026,43605.05679,6079.554073,-17943.23382,-39267.3293,normal
1,43607.50942,43605.02144,6065.926725,-17933.98125,-39273.45902,normal
1,43607.47909,43604.98598,6047.725254,-17933.26483,-39276.45559,normal
1,43607.44855,43604.95163,6025.122894,-17940.20219,-39276.68633,normal
1,43607.41689,43604.91926,5998.828113,-17954.28298,-39274.2324,normal
1,43607.38342,43604.88902,5969.879676,-17975.66062,-39268.81995,normal
1,43607.34792,43604.86025,5939.362168,-18004.16332,-39260.34683,normal
1,43607.3107,43604.83178,5908.298292,-18038.00823,-39249.49764,normal
1,43607.27251,43604.80227,5877.776126,-18073.18462,-39237.99151,normal
1,43607.23445,43604.77068,5849.235844,-18104.34373,-39228.09334,normal
1,43607.19755,43604.73659,5824.693164,-18127.3136,-39221.38926,normal
1,43607.16265,43604.70033,5806.635338,-18141.87625,-39217.51988,normal
1,43607.13013,43604.66305,5797.487068,-18152.90586,-39213.77253,normal
1,43607.09965,43604.62623,5798.823518,-18168.77903,-39205.98986,normal
1,43607.07017,43604.59121,5810.716693,-18197.44198,-39190.52847,normal
1,43607.04019,43604.5585,5831.58581,-18242.01911,-39166.30728,normal
1,43607.00829,43604.52743,5858.710203,-18298.55123,-39135.71632,normal
1,43606.97385,43604.49639,5889.172374,-18357.64878,-39103.62282,normal
1,43606.93732,43604.46351,5920.836189,-18409.29061,-39074.94816,normal
1,43606.89994,43604.42769,5952.828874,-18448.07448,-39052.17557,normal
1,43606.86294,43604.38917,5985.3919,-18475.79534,-39034.25551,normal
1,43606.82664,43604.34952,6019.177775,-18499.88788,-39017.52922,normal
1,43606.78997,43604.31092,6054.510445,-18528.91132,-38997.98804,normal
1,43606.75123,43604.27502,6090.955513,-18567.70752,-38973.57386,normal
1,43606.70919,43604.24219,6127.38189,-18615.02305,-38945.20448,normal
1,43606.66419,43604.21129,6162.392964,-18664.6366,-38916.10877,normal
1,43606.61858,43604.18035,6194.899352,-18708.89966,-38890.04854,normal
1,43606.57577,43604.14763,6224.537008,-18742.51695,-38869.50077,normal
1,43606.53863,43604.11239,6251.813878,-18764.61828,-38854.70388,normal
1,43606.50801,43604.07522,6277.959392,-18778.52588,-38843.82588,normal
1,43606.48225,43604.03756,6304.554978,-18789.83288,-38833.94678,normal
1,43606.45771,43604.00086,6333.007102,-18803.78492,-38822.38057,normal
1,43606.43046,43603.96579,6364.010805,-18822.93463,-38807.86596,normal
1,43606.39782,43603.93192,6397.126183,-18845.81825,-38791.25786,normal
1,43606.35921,43603.89811,6430.713516,-18867.02761,-38775.49285,normal
1,43606.31619,43603.86312,6462.301405,-18878.77195,-38764.75961,normal
1,43606.27178,43603.82636,6489.370961,-18874.03736,-38762.81849,normal
1,43606.2292,43603.78821,6510.23543,-18850.72057,-38770.85097,normal
1,43606.19083,43603.75002,6524.601237,-18814.70996,-38785.90489,normal
1,43606.15757,43603.71339,6533.530225,-18779.7788,-38801.02215,normal
1,43606.12863,43603.67943,6538.74375,-18763.21255,-38807.54897,normal
1,43606.10182,43603.64821,6541.6586,-18778.18867,-38799.03108,normal
1,43606.07444,43603.61857,6542.659349,-18826.1409,-38774.99363,normal
1,43606.04435,43603.58872,6541.064039,-18893.50184,-38742.40725,normal
1,43606.01087,43603.55695,6535.87858,-18955.24901,-38713.70331,normal
1,43605.97504,43603.52245,6526.929688,-18984.3165,-38701.9323,normal
1,43605.93908,43603.48573,6515.730937,-18962.77762,-38715.21591,normal
1,43605.90521,43603.44845,6505.56821,-18889.24966,-38753.2733,normal
1,43605.87465,43603.4126,6500.610032,-18778.87502,-38807.75156,normal
1,43605.84734,43603.37988,6504.496872,-18656.47919,-38865.90522,normal
1,43605.82206,43603.3508,6519.087817,-18546.93573,-38915.49834,normal
1,43605.79746,43603.3247,6543.993354,-18467.5637,-38948.49073,normal
1,43605.77245,43603.29988,6577.021265,-18425.2826,-38962.21412,normal
1,43605.74655,43603.27422,6615.202518,-18418.63009,-38958.10479,normal
1,43605.71944,43603.24592,6655.79037,-18442.05785,-38939.40219,normal
1,43605.6906,43603.21417,6696.724286,-18489.27104,-38909.46656,normal
1,43605.65931,43603.17936,6736.460115,-18554.49426,-38871.2429,normal
1,43605.62481,43603.14276,6773.47636,-18631.99104,-38827.63765,normal
1,43605.5866,43603.10592,6805.904798,-18715.1681,-38782.06209,normal
1,43605.54457,43603.06975,6831.631771,-18796.42997,-38738.50771,normal
1,43605.49907,43603.03408,6848.83458,-18868.18391,-38700.96615,normal
1,43605.45102,43602.99788,6856.678777,-18924.61719,-38672.42713,normal
1,43605.40187,43602.96028,6855.764762,-18963.18297,-38654.05579,normal
1,43605.35373,43602.92136,6848.00771,-18985.08822,-38644.95408,normal
1,43605.309,43602.88251,6835.961494,-18994.49081,-38642.65731,normal
1,43605.26969,43602.84585,6821.926631,-18996.88059,-38644.07711,normal
1,43605.23657,43602.81331,6807.277356,-18997.4192,-38646.44035,normal
1,43605.2087,43602.7854,6792.346732,-18999.78151,-38647.89088,normal
1,43605.18356,43602.76086,6776.86128,-19005.7196,-38647.63819,normal
1,43605.15819,43602.73726,6760.649288,-19014.96012,-38645.89091,normal
1,43605.13024,43602.71197,6744.14738,-19025.12099,-38643.80047,normal
1,43605.09898,43602.68334,6728.488678,-19031.69231,-38643.42894,normal
1,43605.06551,43602.65103,6715.082454,-19028.50994,-38647.55698,normal
1,43605.03205,43602.61588,6705.052912,-19009.24658,-38659.0286,normal
1,43605.00065,43602.57906,6698.812068,-18969.66529,-38679.72933,normal
1,43604.97229,43602.5417,6696.068213,-18909.66891,-38709.61816,normal
1,43604.94627,43602.50461,6696.209255,-18834.16021,-38746.29298,normal
1,43604.92049,43602.46846,6698.811552,-18752.04892,-38785.43328,normal
1,43604.89263,43602.43406,6703.967026,-18673.75531,-38821.98362,normal
1,43604.86135,43602.40202,6712.22864,-18608.2638,-38851.5857,normal
1,43604.82713,43602.37264,6724.222945,-18561.02617,-38871.62803,normal
1,43604.79216,43602.34558,6740.103767,-18533.37164,-38881.57999,normal
1,43604.75923,43602.3199,6759.148749,-18523.17526,-38882.69956,normal
